user_id,position_number,eff_dt,reports_to_position_number
1925,105301,5/11/2020 8:15:28 AM,96472
1925,105301,5/12/2020 8:15:28 AM,96473
1925,105301,5/13/2020 8:15:28 AM,96474
1925,105301,5/14/2020 8:15:28 AM,96475
1925,105301,5/15/2020 8:15:28 AM,96476
1925,105301,5/16/2020 8:15:28 AM,96477
1925,105301,5/17/2020 8:15:28 AM,96478
1925,105301,5/18/2020 8:15:28 AM,96479
1925,105301,5/19/2020 8:15:28 AM,96480
1925,105301,5/20/2020 8:15:28 AM,96481
1925,105301,5/21/2020 8:15:28 AM,96482
1925,105301,5/22/2020 8:15:28 AM,96483
1925,105301,5/23/2020 8:15:28 AM,96484
1925,105301,5/24/2020 8:15:28 AM,96485
1925,105301,5/25/2020 8:15:28 AM,96486
1925,105301,5/26/2020 8:15:28 AM,96487
1925,105301,5/27/2020 8:15:28 AM,96488
1925,105301,5/28/2020 8:15:28 AM,96489
1925,105301,5/29/2020 8:15:28 AM,96490
1925,105301,5/30/2020 8:15:28 AM,96491
1925,105301,5/31/2020 8:15:28 AM,96492
1925,105301,6/1/2020 8:15:28 AM,96493
1925,105301,6/2/2020 8:15:28 AM,96494
1925,105301,6/3/2020 8:15:28 AM,96495
1925,105301,6/4/2020 8:15:28 AM,96496
1925,105301,6/5/2020 8:15:28 AM,96497
1925,105301,6/6/2020 8:15:28 AM,96498
1925,105301,6/7/2020 8:15:28 AM,96499
1925,105301,6/8/2020 8:15:28 AM,96500
1925,105301,6/9/2020 8:15:28 AM,96501
1925,105301,6/10/2020 8:15:28 AM,96502
1925,105301,6/11/2020 8:15:28 AM,96503
1925,105301,6/12/2020 8:15:28 AM,96504
1925,105301,6/13/2020 8:15:28 AM,96505
1925,105301,6/14/2020 8:15:28 AM,96506
1925,105301,6/15/2020 8:15:28 AM,96507
1925,105301,6/16/2020 8:15:28 AM,96508
1925,105301,6/17/2020 8:15:28 AM,96509
1925,105301,6/18/2020 8:15:28 AM,96510
1925,105301,6/19/2020 8:15:28 AM,96511
1925,105301,6/20/2020 8:15:28 AM,96512
1925,105301,6/21/2020 8:15:28 AM,96513
1925,105301,6/22/2020 8:15:28 AM,96514
1925,105301,6/23/2020 8:15:28 AM,96515
1925,105301,6/24/2020 8:15:28 AM,96516
1925,105301,6/25/2020 8:15:28 AM,96517
1925,105301,6/26/2020 8:15:28 AM,96518
1925,105301,6/27/2020 8:15:28 AM,96519
1925,105301,6/28/2020 8:15:28 AM,96520
1925,105301,6/29/2020 8:15:28 AM,96521
1925,105301,6/30/2020 8:15:28 AM,96522
1925,105301,7/1/2020 8:15:28 AM,96523
1925,105301,7/2/2020 8:15:28 AM,96524
1925,105301,7/3/2020 8:15:28 AM,96525
1925,105301,7/4/2020 8:15:28 AM,96526
1925,105301,7/5/2020 8:15:28 AM,96527
1925,105301,7/6/2020 8:15:28 AM,96528
1925,105301,7/7/2020 8:15:28 AM,96529
1925,105301,7/8/2020 8:15:28 AM,96530
1925,105301,7/9/2020 8:15:28 AM,96531
1925,105301,7/10/2020 8:15:28 AM,96532
1925,105301,7/11/2020 8:15:28 AM,96533
1925,105301,7/12/2020 8:15:28 AM,96534
1925,105301,7/13/2020 8:15:28 AM,96535
1925,105301,7/14/2020 8:15:28 AM,96536
1925,105301,7/15/2020 8:15:28 AM,96537
1925,105301,7/16/2020 8:15:28 AM,96538
1925,105301,7/17/2020 8:15:28 AM,96539
1925,105301,7/18/2020 8:15:28 AM,96540
1925,105301,7/19/2020 8:15:28 AM,96541
1925,105301,7/20/2020 8:15:28 AM,96542
1925,105301,7/21/2020 8:15:28 AM,96543
1925,105301,7/22/2020 8:15:28 AM,96544
1925,105301,7/23/2020 8:15:28 AM,96545
1925,105301,7/24/2020 8:15:28 AM,96546
1925,105301,7/25/2020 8:15:28 AM,96547
1925,105301,7/26/2020 8:15:28 AM,96548
1925,105301,7/27/2020 8:15:28 AM,96549
1925,105301,7/28/2020 8:15:28 AM,96550
1925,105301,7/29/2020 8:15:28 AM,96551
1925,105301,7/30/2020 8:15:28 AM,96552
1925,105301,7/31/2020 8:15:28 AM,96553
1925,105301,8/1/2020 8:15:28 AM,96554
1925,105301,8/2/2020 8:15:28 AM,96555
1925,105301,8/3/2020 8:15:28 AM,96556
1925,105301,8/4/2020 8:15:28 AM,96557
1925,105301,8/5/2020 8:15:28 AM,96558
1925,105301,8/6/2020 8:15:28 AM,96559
1925,105301,8/7/2020 8:15:28 AM,96560
1925,105301,8/8/2020 8:15:28 AM,96561
1925,105301,8/9/2020 8:15:28 AM,96562
1925,105301,8/10/2020 8:15:28 AM,96563
1925,105301,8/11/2020 8:15:28 AM,96564
1925,105301,8/12/2020 8:15:28 AM,96565
1925,105301,8/13/2020 8:15:28 AM,96566
1925,105301,8/14/2020 8:15:28 AM,96567
1925,105301,8/15/2020 8:15:28 AM,96568
1925,105301,8/16/2020 8:15:28 AM,96569
1925,105301,8/17/2020 8:15:28 AM,96570
1925,105301,8/18/2020 8:15:28 AM,96571
1925,105301,8/19/2020 8:15:28 AM,96572
1925,105301,8/20/2020 8:15:28 AM,96573
1925,105301,8/21/2020 8:15:28 AM,96574
1925,105301,8/22/2020 8:15:28 AM,96575
1925,105301,8/23/2020 8:15:28 AM,96576
1925,105301,8/24/2020 8:15:28 AM,96577
1925,105301,8/25/2020 8:15:28 AM,96578
1925,105301,8/26/2020 8:15:28 AM,96579
1925,105301,8/27/2020 8:15:28 AM,96580
1925,105301,8/28/2020 8:15:28 AM,96581
1925,105301,8/29/2020 8:15:28 AM,96582
1925,105301,8/30/2020 8:15:28 AM,96583
1925,105301,8/31/2020 8:15:28 AM,96584
1925,105301,9/1/2020 8:15:28 AM,96585
1925,105301,9/2/2020 8:15:28 AM,96586
1925,105301,9/3/2020 8:15:28 AM,96587
1925,105301,9/4/2020 8:15:28 AM,96588
1925,105301,9/5/2020 8:15:28 AM,96589
1925,105301,9/6/2020 8:15:28 AM,96590
1925,105301,9/7/2020 8:15:28 AM,96591
1925,105301,9/8/2020 8:15:28 AM,96592
1925,105301,9/9/2020 8:15:28 AM,96593
1925,105301,9/10/2020 8:15:28 AM,96594
1925,105301,9/11/2020 8:15:28 AM,96595
1925,105301,9/12/2020 8:15:28 AM,96596
1925,105301,9/13/2020 8:15:28 AM,96597
1925,105301,9/14/2020 8:15:28 AM,96598
1925,105301,9/15/2020 8:15:28 AM,96599
1925,105301,9/16/2020 8:15:28 AM,96600
1925,105301,9/17/2020 8:15:28 AM,96601
1925,105301,9/18/2020 8:15:28 AM,96602
1925,105301,9/19/2020 8:15:28 AM,96603
1925,105301,9/20/2020 8:15:28 AM,96604
1925,105301,9/21/2020 8:15:28 AM,96605
1925,105301,9/22/2020 8:15:28 AM,96606
1925,105301,9/23/2020 8:15:28 AM,96607
1925,105301,9/24/2020 8:15:28 AM,96608
1925,105301,9/25/2020 8:15:28 AM,96609
1925,105301,9/26/2020 8:15:28 AM,96610
1925,105301,9/27/2020 8:15:28 AM,96611
1925,105301,9/28/2020 8:15:28 AM,96612
1925,105301,9/29/2020 8:15:28 AM,96613
1925,105301,9/30/2020 8:15:28 AM,96614
1925,105301,10/1/2020 8:15:28 AM,96615
1925,105301,10/2/2020 8:15:28 AM,96616
1925,105301,10/3/2020 8:15:28 AM,96617
1925,105301,10/4/2020 8:15:28 AM,96618
1925,105301,10/5/2020 8:15:28 AM,96619
1925,105301,10/6/2020 8:15:28 AM,96620
1925,105301,10/7/2020 8:15:28 AM,96621
1925,105301,10/8/2020 8:15:28 AM,96622
1925,105301,10/9/2020 8:15:28 AM,96623
1925,105301,10/10/2020 8:15:28 AM,96624
1925,105301,10/11/2020 8:15:28 AM,96625
1925,105301,10/12/2020 8:15:28 AM,96626
1925,105301,10/13/2020 8:15:28 AM,96627
1925,105301,10/14/2020 8:15:28 AM,96628
1925,105301,10/15/2020 8:15:28 AM,96629
1925,105301,10/16/2020 8:15:28 AM,96630
1925,105301,10/17/2020 8:15:28 AM,96631
1925,105301,10/18/2020 8:15:28 AM,96632
1925,105301,10/19/2020 8:15:28 AM,96633
1925,105301,10/20/2020 8:15:28 AM,96634
1925,105301,10/21/2020 8:15:28 AM,96635
1925,105301,10/22/2020 8:15:28 AM,96636
1925,105301,10/23/2020 8:15:28 AM,96637
1925,105301,10/24/2020 8:15:28 AM,96638
1925,105301,10/25/2020 8:15:28 AM,96639
1925,105301,10/26/2020 8:15:28 AM,96640
1925,105301,10/27/2020 8:15:28 AM,96641
1925,105301,10/28/2020 8:15:28 AM,96642
1925,105301,10/29/2020 8:15:28 AM,96643
1925,105301,10/30/2020 8:15:28 AM,96644
1925,105301,10/31/2020 8:15:28 AM,96645
1925,105301,11/1/2020 8:15:28 AM,96646
1925,105301,11/2/2020 8:15:28 AM,96647
1925,105301,11/3/2020 8:15:28 AM,96648
1925,105301,11/4/2020 8:15:28 AM,96649
1925,105301,11/5/2020 8:15:28 AM,96650
1925,105301,11/6/2020 8:15:28 AM,96651
1925,105301,11/7/2020 8:15:28 AM,96652
1925,105301,11/8/2020 8:15:28 AM,96653
1925,105301,11/9/2020 8:15:28 AM,96654
1925,105301,11/10/2020 8:15:28 AM,96655
1925,105301,11/11/2020 8:15:28 AM,96656
1925,105301,11/12/2020 8:15:28 AM,96657
1925,105301,11/13/2020 8:15:28 AM,96658
1925,105301,11/14/2020 8:15:28 AM,96659
1925,105301,11/15/2020 8:15:28 AM,96660
1925,105301,11/16/2020 8:15:28 AM,96661
1925,105301,11/17/2020 8:15:28 AM,96662
1925,105301,11/18/2020 8:15:28 AM,96663
1925,105301,11/19/2020 8:15:28 AM,96664
1925,105301,11/20/2020 8:15:28 AM,96665
1925,105301,11/21/2020 8:15:28 AM,96666
1925,105301,11/22/2020 8:15:28 AM,96667
1925,105301,11/23/2020 8:15:28 AM,96668
1925,105301,11/24/2020 8:15:28 AM,96669
1925,105301,11/25/2020 8:15:28 AM,96670
1925,105301,11/26/2020 8:15:28 AM,96671
1925,105301,11/27/2020 8:15:28 AM,96672
1925,105301,11/28/2020 8:15:28 AM,96673
1925,105301,11/29/2020 8:15:28 AM,96674
1925,105301,11/30/2020 8:15:28 AM,96675
1925,105301,12/1/2020 8:15:28 AM,96676
1925,105301,12/2/2020 8:15:28 AM,96677
1925,105301,12/3/2020 8:15:28 AM,96678
1925,105301,12/4/2020 8:15:28 AM,96679
1925,105301,12/5/2020 8:15:28 AM,96680
1925,105301,12/6/2020 8:15:28 AM,96681
1925,105301,12/7/2020 8:15:28 AM,96682
1925,105301,12/8/2020 8:15:28 AM,96683
1925,105301,12/9/2020 8:15:28 AM,96684
1925,105301,12/10/2020 8:15:28 AM,96685
1925,105301,12/11/2020 8:15:28 AM,96686
1925,105301,12/12/2020 8:15:28 AM,96687
1925,105301,12/13/2020 8:15:28 AM,96688
1925,105301,12/14/2020 8:15:28 AM,96689
1925,105301,12/15/2020 8:15:28 AM,96690
1925,105301,12/16/2020 8:15:28 AM,96691
1925,105301,12/17/2020 8:15:28 AM,96692
1925,105301,12/18/2020 8:15:28 AM,96693
1925,105301,12/19/2020 8:15:28 AM,96694
1925,105301,12/20/2020 8:15:28 AM,96695
1925,105301,12/21/2020 8:15:28 AM,96696
1925,105301,12/22/2020 8:15:28 AM,96697
1925,105301,12/23/2020 8:15:28 AM,96698
1925,105301,12/24/2020 8:15:28 AM,96699
1925,105301,12/25/2020 8:15:28 AM,96700
1925,105301,12/26/2020 8:15:28 AM,96701
1925,105301,12/27/2020 8:15:28 AM,96702
1925,105301,12/28/2020 8:15:28 AM,96703
1925,105301,12/29/2020 8:15:28 AM,96704
1925,105301,12/30/2020 8:15:28 AM,96705
1925,105301,12/31/2020 8:15:28 AM,96706
1925,105301,1/1/2021 8:15:28 AM,96707
1925,105301,1/2/2021 8:15:28 AM,96708
1925,105301,1/3/2021 8:15:28 AM,96709
1925,105301,1/4/2021 8:15:28 AM,96710
1925,105301,1/5/2021 8:15:28 AM,96711
1925,105301,1/6/2021 8:15:28 AM,96712
1925,105301,1/7/2021 8:15:28 AM,96713
1925,105301,1/8/2021 8:15:28 AM,96714
1925,105301,1/9/2021 8:15:28 AM,96715
1925,105301,1/10/2021 8:15:28 AM,96716
1925,105301,1/11/2021 8:15:28 AM,96717
1925,105301,1/12/2021 8:15:28 AM,96718
1925,105301,1/13/2021 8:15:28 AM,96719
1925,105301,1/14/2021 8:15:28 AM,96720
1925,105301,1/15/2021 8:15:28 AM,96721
1925,105301,1/16/2021 8:15:28 AM,96722
1925,105301,1/17/2021 8:15:28 AM,96723
1925,105301,1/18/2021 8:15:28 AM,96724
1925,105301,1/19/2021 8:15:28 AM,96725
1925,105301,1/20/2021 8:15:28 AM,96726
1925,105301,1/21/2021 8:15:28 AM,96727
1925,105301,1/22/2021 8:15:28 AM,96728
1925,105301,1/23/2021 8:15:28 AM,96729
1925,105301,1/24/2021 8:15:28 AM,96730
1925,105301,1/25/2021 8:15:28 AM,96731
1925,105301,1/26/2021 8:15:28 AM,96732
1925,105301,1/27/2021 8:15:28 AM,96733
1925,105301,1/28/2021 8:15:28 AM,96734
1925,105301,1/29/2021 8:15:28 AM,96735
1925,105301,1/30/2021 8:15:28 AM,96736
1925,105301,1/31/2021 8:15:28 AM,96737
1925,105301,2/1/2021 8:15:28 AM,96738
1925,105301,2/2/2021 8:15:28 AM,96739
1925,105301,2/3/2021 8:15:28 AM,96740
1925,105301,2/4/2021 8:15:28 AM,96741
1925,105301,2/5/2021 8:15:28 AM,96742
1925,105301,2/6/2021 8:15:28 AM,96743
1925,105301,2/7/2021 8:15:28 AM,96744
1925,105301,2/8/2021 8:15:28 AM,96745
1925,105301,2/9/2021 8:15:28 AM,96746
1925,105301,2/10/2021 8:15:28 AM,96747
1925,105301,2/11/2021 8:15:28 AM,96748
1925,105301,2/12/2021 8:15:28 AM,96749
1925,105301,2/13/2021 8:15:28 AM,96750
1925,105301,2/14/2021 8:15:28 AM,96751
1925,105301,2/15/2021 8:15:28 AM,96752
1925,105301,2/16/2021 8:15:28 AM,96753
1925,105301,2/17/2021 8:15:28 AM,96754
1925,105301,2/18/2021 8:15:28 AM,96755
1925,105301,2/19/2021 8:15:28 AM,96756
1925,105301,2/20/2021 8:15:28 AM,96757
1925,105301,2/21/2021 8:15:28 AM,96758
1925,105301,2/22/2021 8:15:28 AM,96759
1925,105301,2/23/2021 8:15:28 AM,96760
1925,105301,2/24/2021 8:15:28 AM,96761
1925,105301,2/25/2021 8:15:28 AM,96762
1925,105301,2/26/2021 8:15:28 AM,96763
1925,105301,2/27/2021 8:15:28 AM,96764
1925,105301,2/28/2021 8:15:28 AM,96765
1925,105301,3/1/2021 8:15:28 AM,96766
1925,105301,3/2/2021 8:15:28 AM,96767
1925,105301,3/3/2021 8:15:28 AM,96768
1925,105301,3/4/2021 8:15:28 AM,96769
1925,105301,3/5/2021 8:15:28 AM,96770
1925,105301,3/6/2021 8:15:28 AM,96771
1925,105301,3/7/2021 8:15:28 AM,96772
1925,105301,3/8/2021 8:15:28 AM,96773
1925,105301,3/9/2021 8:15:28 AM,96774
1925,105301,3/10/2021 8:15:28 AM,96775
1925,105301,3/11/2021 8:15:28 AM,96776
1925,105301,3/12/2021 8:15:28 AM,96777
1925,105301,3/13/2021 8:15:28 AM,96778
1925,105301,3/14/2021 8:15:28 AM,96779
1925,105301,3/15/2021 8:15:28 AM,96780
1925,105301,3/16/2021 8:15:28 AM,96781
1925,105301,3/17/2021 8:15:28 AM,96782
1925,105301,3/18/2021 8:15:28 AM,96783
1925,105301,3/19/2021 8:15:28 AM,96784
1925,105301,3/20/2021 8:15:28 AM,96785
1925,105301,3/21/2021 8:15:28 AM,96786
1925,105301,3/22/2021 8:15:28 AM,96787
1925,105301,3/23/2021 8:15:28 AM,96788
1925,105301,3/24/2021 8:15:28 AM,96789
1925,105301,3/25/2021 8:15:28 AM,96790
1925,105301,3/26/2021 8:15:28 AM,96791
1925,105301,3/27/2021 8:15:28 AM,96792
1925,105301,3/28/2021 8:15:28 AM,96793
1925,105301,3/29/2021 8:15:28 AM,96794
1925,105301,3/30/2021 8:15:28 AM,96795
1925,105301,3/31/2021 8:15:28 AM,96796
1925,105301,4/1/2021 8:15:28 AM,96797
1925,105301,4/2/2021 8:15:28 AM,96798
1925,105301,4/3/2021 8:15:28 AM,96799
1925,105301,4/4/2021 8:15:28 AM,96800
1925,105301,4/5/2021 8:15:28 AM,96801
1925,105301,4/6/2021 8:15:28 AM,96802
1925,105301,4/7/2021 8:15:28 AM,96803
1925,105301,4/8/2021 8:15:28 AM,96804
1925,105301,4/9/2021 8:15:28 AM,96805
1925,105301,4/10/2021 8:15:28 AM,96806
1925,105301,4/11/2021 8:15:28 AM,96807
1925,105301,4/12/2021 8:15:28 AM,96808
1925,105301,4/13/2021 8:15:28 AM,96809
1925,105301,4/14/2021 8:15:28 AM,96810
1925,105301,4/15/2021 8:15:28 AM,96811
1925,105301,4/16/2021 8:15:28 AM,96812
1925,105301,4/17/2021 8:15:28 AM,96813
1925,105301,4/18/2021 8:15:28 AM,96814
1925,105301,4/19/2021 8:15:28 AM,96815
1925,105301,4/20/2021 8:15:28 AM,96816
1925,105301,4/21/2021 8:15:28 AM,96817
1925,105301,4/22/2021 8:15:28 AM,96818
1925,105301,4/23/2021 8:15:28 AM,96819
1925,105301,4/24/2021 8:15:28 AM,96820
1925,105301,4/25/2021 8:15:28 AM,96821
1925,105301,4/26/2021 8:15:28 AM,96822
1925,105301,4/27/2021 8:15:28 AM,96823
1925,105301,4/28/2021 8:15:28 AM,96824
1925,105301,4/29/2021 8:15:28 AM,96825
1925,105301,4/30/2021 8:15:28 AM,96826
1925,105301,5/1/2021 8:15:28 AM,96827
1925,105301,5/2/2021 8:15:28 AM,96828
1925,105301,5/3/2021 8:15:28 AM,96829
1925,105301,5/4/2021 8:15:28 AM,96830
1925,105301,5/5/2021 8:15:28 AM,96831
1925,105301,5/6/2021 8:15:28 AM,96832
1925,105301,5/7/2021 8:15:28 AM,96833
1925,105301,5/8/2021 8:15:28 AM,96834
1925,105301,5/9/2021 8:15:28 AM,96835
1925,105301,5/10/2021 8:15:28 AM,96836
1925,105301,5/11/2021 8:15:28 AM,96837
1925,105301,5/12/2021 8:15:28 AM,96838
1925,105301,5/13/2021 8:15:28 AM,96839
1925,105301,5/14/2021 8:15:28 AM,96840
1925,105301,5/15/2021 8:15:28 AM,96841
1925,105301,5/16/2021 8:15:28 AM,96842
1925,105301,5/17/2021 8:15:28 AM,96843
1925,105301,5/18/2021 8:15:28 AM,96844
1925,105301,5/19/2021 8:15:28 AM,96845
1925,105301,5/20/2021 8:15:28 AM,96846
1925,105301,5/21/2021 8:15:28 AM,96847
1925,105301,5/22/2021 8:15:28 AM,96848
1925,105301,5/23/2021 8:15:28 AM,96849
1925,105301,5/24/2021 8:15:28 AM,96850
1925,105301,5/25/2021 8:15:28 AM,96851
1925,105301,5/26/2021 8:15:28 AM,96852
1925,105301,5/27/2021 8:15:28 AM,96853
1925,105301,5/28/2021 8:15:28 AM,96854
1925,105301,5/29/2021 8:15:28 AM,96855
1925,105301,5/30/2021 8:15:28 AM,96856
1925,105301,5/31/2021 8:15:28 AM,96857
1925,105301,6/1/2021 8:15:28 AM,96858
1925,105301,6/2/2021 8:15:28 AM,96859
1925,105301,6/3/2021 8:15:28 AM,96860
1925,105301,6/4/2021 8:15:28 AM,96861
1925,105301,6/5/2021 8:15:28 AM,96862
1925,105301,6/6/2021 8:15:28 AM,96863
1925,105301,6/7/2021 8:15:28 AM,96864
1925,105301,6/8/2021 8:15:28 AM,96865
1925,105301,6/9/2021 8:15:28 AM,96866
1925,105301,6/10/2021 8:15:28 AM,96867
1925,105301,6/11/2021 8:15:28 AM,96868
1925,105301,6/12/2021 8:15:28 AM,96869
1925,105301,6/13/2021 8:15:28 AM,96870
1925,105301,6/14/2021 8:15:28 AM,96871
1925,105301,6/15/2021 8:15:28 AM,96872
1925,105301,6/16/2021 8:15:28 AM,96873
1925,105301,6/17/2021 8:15:28 AM,96874
1925,105301,6/18/2021 8:15:28 AM,96875
1925,105301,6/19/2021 8:15:28 AM,96876
1925,105301,6/20/2021 8:15:28 AM,96877
1925,105301,6/21/2021 8:15:28 AM,96878
1925,105301,6/22/2021 8:15:28 AM,96879
1925,105301,6/23/2021 8:15:28 AM,96880
1925,105301,6/24/2021 8:15:28 AM,96881
1925,105301,6/25/2021 8:15:28 AM,96882
1925,105301,6/26/2021 8:15:28 AM,96883
1925,105301,6/27/2021 8:15:28 AM,96884
1925,105301,6/28/2021 8:15:28 AM,96885
1925,105301,6/29/2021 8:15:28 AM,96886
1925,105301,6/30/2021 8:15:28 AM,96887
1925,105301,7/1/2021 8:15:28 AM,96888
1925,105301,7/2/2021 8:15:28 AM,96889
1925,105301,7/3/2021 8:15:28 AM,96890
1925,105301,7/4/2021 8:15:28 AM,96891
1925,105301,7/5/2021 8:15:28 AM,96892
1925,105301,7/6/2021 8:15:28 AM,96893
1925,105301,7/7/2021 8:15:28 AM,96894
1925,105301,7/8/2021 8:15:28 AM,96895
1925,105301,7/9/2021 8:15:28 AM,96896
1925,105301,7/10/2021 8:15:28 AM,96897
1925,105301,7/11/2021 8:15:28 AM,96898
1925,105301,7/12/2021 8:15:28 AM,96899
1925,105301,7/13/2021 8:15:28 AM,96900
1925,105301,7/14/2021 8:15:28 AM,96901
1925,105301,7/15/2021 8:15:28 AM,96902
1925,105301,7/16/2021 8:15:28 AM,96903
1925,105301,7/17/2021 8:15:28 AM,96904
1925,105301,7/18/2021 8:15:28 AM,96905
1925,105301,7/19/2021 8:15:28 AM,96906
1925,105301,7/20/2021 8:15:28 AM,96907
1925,105301,7/21/2021 8:15:28 AM,96908
1925,105301,7/22/2021 8:15:28 AM,96909
1925,105301,7/23/2021 8:15:28 AM,96910
1925,105301,7/24/2021 8:15:28 AM,96911
1925,105301,7/25/2021 8:15:28 AM,96912
1925,105301,7/26/2021 8:15:28 AM,96913
1925,105301,7/27/2021 8:15:28 AM,96914
1925,105301,7/28/2021 8:15:28 AM,96915
1925,105301,7/29/2021 8:15:28 AM,96916
1925,105301,7/30/2021 8:15:28 AM,96917
1925,105301,7/31/2021 8:15:28 AM,96918
1925,105301,8/1/2021 8:15:28 AM,96919
1925,105301,8/2/2021 8:15:28 AM,96920
1925,105301,8/3/2021 8:15:28 AM,96921
1925,105301,8/4/2021 8:15:28 AM,96922
1925,105301,8/5/2021 8:15:28 AM,96923
1925,105301,8/6/2021 8:15:28 AM,96924
1925,105301,8/7/2021 8:15:28 AM,96925
1925,105301,8/8/2021 8:15:28 AM,96926
1925,105301,8/9/2021 8:15:28 AM,96927
1925,105301,8/10/2021 8:15:28 AM,96928
1925,105301,8/11/2021 8:15:28 AM,96929
1925,105301,8/12/2021 8:15:28 AM,96930
1925,105301,8/13/2021 8:15:28 AM,96931
1925,105301,8/14/2021 8:15:28 AM,96932
1925,105301,8/15/2021 8:15:28 AM,96933
1925,105301,8/16/2021 8:15:28 AM,96934
1925,105301,8/17/2021 8:15:28 AM,96935
1925,105301,8/18/2021 8:15:28 AM,96936
1925,105301,8/19/2021 8:15:28 AM,96937
1925,105301,8/20/2021 8:15:28 AM,96938
1925,105301,8/21/2021 8:15:28 AM,96939
1925,105301,8/22/2021 8:15:28 AM,96940
1925,105301,8/23/2021 8:15:28 AM,96941
1925,105301,8/24/2021 8:15:28 AM,96942
1925,105301,8/25/2021 8:15:28 AM,96943
1925,105301,8/26/2021 8:15:28 AM,96944
1925,105301,8/27/2021 8:15:28 AM,96945
1925,105301,8/28/2021 8:15:28 AM,96946
1925,105301,8/29/2021 8:15:28 AM,96947
1925,105301,8/30/2021 8:15:28 AM,96948
1925,105301,8/31/2021 8:15:28 AM,96949
1925,105301,9/1/2021 8:15:28 AM,96950
1925,105301,9/2/2021 8:15:28 AM,96951
1925,105301,9/3/2021 8:15:28 AM,96952
1925,105301,9/4/2021 8:15:28 AM,96953
1925,105301,9/5/2021 8:15:28 AM,96954
1925,105301,9/6/2021 8:15:28 AM,96955
1925,105301,9/7/2021 8:15:28 AM,96956
1925,105301,9/8/2021 8:15:28 AM,96957
1925,105301,9/9/2021 8:15:28 AM,96958
1925,105301,9/10/2021 8:15:28 AM,96959
1925,105301,9/11/2021 8:15:28 AM,96960
1925,105301,9/12/2021 8:15:28 AM,96961
1925,105301,9/13/2021 8:15:28 AM,96962
1925,105301,9/14/2021 8:15:28 AM,96963
1925,105301,9/15/2021 8:15:28 AM,96964
1925,105301,9/16/2021 8:15:28 AM,96965
1925,105301,9/17/2021 8:15:28 AM,96966
1925,105301,9/18/2021 8:15:28 AM,96967
1925,105301,9/19/2021 8:15:28 AM,96968
1925,105301,9/20/2021 8:15:28 AM,96969
1925,105301,9/21/2021 8:15:28 AM,96970
1925,105301,9/22/2021 8:15:28 AM,96971
1925,105301,9/23/2021 8:15:28 AM,96972
1925,105301,9/24/2021 8:15:28 AM,96973
1925,105301,9/25/2021 8:15:28 AM,96974
1925,105301,9/26/2021 8:15:28 AM,96975
1925,105301,9/27/2021 8:15:28 AM,96976
1925,105301,9/28/2021 8:15:28 AM,96977
1925,105301,9/29/2021 8:15:28 AM,96978
1925,105301,9/30/2021 8:15:28 AM,96979
1925,105301,10/1/2021 8:15:28 AM,96980
1925,105301,10/2/2021 8:15:28 AM,96981
1925,105301,10/3/2021 8:15:28 AM,96982
1925,105301,10/4/2021 8:15:28 AM,96983
1925,105301,10/5/2021 8:15:28 AM,96984
1925,105301,10/6/2021 8:15:28 AM,96985
1925,105301,10/7/2021 8:15:28 AM,96986
1925,105301,10/8/2021 8:15:28 AM,96987
1925,105301,10/9/2021 8:15:28 AM,96988
1925,105301,10/10/2021 8:15:28 AM,96989
1925,105301,10/11/2021 8:15:28 AM,96990
1925,105301,10/12/2021 8:15:28 AM,96991
1925,105301,10/13/2021 8:15:28 AM,96992
1925,105301,10/14/2021 8:15:28 AM,96993
1925,105301,10/15/2021 8:15:28 AM,96994
1925,105301,10/16/2021 8:15:28 AM,96995
1925,105301,10/17/2021 8:15:28 AM,96996
1925,105301,10/18/2021 8:15:28 AM,96997
1925,105301,10/19/2021 8:15:28 AM,96998
1925,105301,10/20/2021 8:15:28 AM,96999
1925,105301,10/21/2021 8:15:28 AM,97000
1925,105301,10/22/2021 8:15:28 AM,97001
1925,105301,10/23/2021 8:15:28 AM,97002
1925,105301,10/24/2021 8:15:28 AM,97003
1925,105301,10/25/2021 8:15:28 AM,97004
1925,105301,10/26/2021 8:15:28 AM,97005
1925,105301,10/27/2021 8:15:28 AM,97006
1925,105301,10/28/2021 8:15:28 AM,97007
1925,105301,10/29/2021 8:15:28 AM,97008
1925,105301,10/30/2021 8:15:28 AM,97009
1925,105301,10/31/2021 8:15:28 AM,97010
1925,105301,11/1/2021 8:15:28 AM,97011
1925,105301,11/2/2021 8:15:28 AM,97012
1925,105301,11/3/2021 8:15:28 AM,97013
1925,105301,11/4/2021 8:15:28 AM,97014
1925,105301,11/5/2021 8:15:28 AM,97015
1925,105301,11/6/2021 8:15:28 AM,97016
1925,105301,11/7/2021 8:15:28 AM,97017
1925,105301,11/8/2021 8:15:28 AM,97018
1925,105301,11/9/2021 8:15:28 AM,97019
1925,105301,11/10/2021 8:15:28 AM,97020
1925,105301,11/11/2021 8:15:28 AM,97021
1925,105301,11/12/2021 8:15:28 AM,97022
1925,105301,11/13/2021 8:15:28 AM,97023
1925,105301,11/14/2021 8:15:28 AM,97024
1925,105301,11/15/2021 8:15:28 AM,97025
1925,105301,11/16/2021 8:15:28 AM,97026
1925,105301,11/17/2021 8:15:28 AM,97027
1925,105301,11/18/2021 8:15:28 AM,97028
1925,105301,11/19/2021 8:15:28 AM,97029
1925,105301,11/20/2021 8:15:28 AM,97030
